TF_ID	col_amp	TF_Symbol1	TF_Symbol2	Chr	Start	End	Effect	targetChr	targetStart	targetEnd	targetLen	targetID	targetID2	DistanceTSS	targetSymbol
AT1G79580	SMB_col	NAC	SMB	1	6143413	6143613	Promoter (<=1kb)	1	6142402	6142830	429	AT1G05337	AT1G05337.1	-583	NA
AT1G79580	SMB_col	NAC	SMB	2	650177	650377	Promoter (1-2kb)	2	647880	648687	808	AT2G02455	AT2G02455.1	-1490	NA
AT1G79580	SMB_col	NAC	SMB	5	5145280	5145480	Promoter (<=1kb)	5	5144091	5144580	490	AT5G15770	AT5G15770.1	-700	GNA1
AT1G79580	SMB_col	NAC	SMB	3	1439556	1439756	Promoter (<=1kb)	3	1440014	1443730	3717	AT3G05150	AT3G05150.1	-258	AT3G05150
AT1G79580	SMB_col	NAC	SMB	5	21764742	21764942	Promoter (1-2kb)	5	21760590	21763462	2873	AT5G53570	AT5G53570.2	-1280	RABGAP22
AT1G79580	SMB_col	NAC	SMB	4	12773722	12773922	Promoter (1-2kb)	4	12770331	12772479	2149	AT4G24780	AT4G24780.2	-1243	PLL19
AT1G79580	SMB_col	NAC	SMB	2	10898276	10898476	Promoter (<=1kb)	2	10899348	10901231	1884	AT2G25605	AT2G25605.1	-872	AT2G25605
AT1G79580	SMB_col	NAC	SMB	5	24756044	24756244	Promoter (1-2kb)	5	24758189	24760789	2601	AT5G61570	AT5G61570.1	-1945	AT5G61570
AT1G79580	SMB_col	NAC	SMB	4	18028662	18028862	Promoter (<=1kb)	4	18025587	18028764	3178	AT4G38552	AT4G38552.1	0	AT4G38552
AT1G79580	SMB_col	NAC	SMB	4	16668337	16668537	Promoter (<=1kb)	4	16664724	16667721	2998	AT4G35000	AT4G35000.1	-616	APX3
AT1G79580	SMB_col	NAC	SMB	3	23086530	23086730	Promoter (1-2kb)	3	23083523	23085035	1513	AT3G62380	AT3G62380.1	-1495	AT3G62380
AT1G79580	SMB_col	NAC	SMB	2	13840425	13840625	Promoter (<=1kb)	2	13840687	13844425	3739	AT2G32620	AT2G32620.1	-62	CSLB02
AT1G79580	SMB_col	NAC	SMB	5	26898351	26898551	Promoter (<=1kb)	5	26896485	26898016	1532	AT5G67410	AT5G67410.1	-335	AT5G67410
AT1G79580	SMB_col	NAC	SMB	3	16400711	16400911	Promoter (<=1kb)	3	16396925	16399924	3000	AT3G44920	AT3G44920.1	-787	CHX11
AT1G79580	SMB_col	NAC	SMB	3	15795447	15795647	Promoter (<=1kb)	3	15796133	15796837	705	AT3G44006	AT3G44006.1	-486	DEG2
AT1G79580	SMB_col	NAC	SMB	1	29188843	29189043	Promoter (<=1kb)	1	29185838	29187932	2095	AT1G77660	AT1G77660.1	-911	AT1G77660
AT1G79580	SMB_col	NAC	SMB	3	5614669	5614869	Promoter (<=1kb)	3	5612203	5614803	2601	AT3G16500	AT3G16500.1	0	PAP1
AT1G79580	SMB_col	NAC	SMB	2	7692990	7693190	Promoter (<=1kb)	2	7693596	7694746	1151	AT2G17710	AT2G17710.1	-406	AT2G17710
AT1G79580	SMB_col	NAC	SMB	4	5898793	5898993	Promoter (<=1kb)	4	5898908	5901014	2107	AT4G09300	AT4G09300.3	0	AT4G09300
AT1G79580	SMB_col	NAC	SMB	5	18699396	18699596	Promoter (<=1kb)	5	18698662	18698733	72	AT5G46105	AT5G46105.1	-663	AT5G46105
AT1G79580	SMB_col	NAC	SMB	5	24956736	24956936	Promoter (1-2kb)	5	24958125	24958813	689	AT5G62150	AT5G62150.1	-1189	AT5G62150
AT1G79580	SMB_col	NAC	SMB	1	20911619	20911819	Promoter (<=1kb)	1	20912116	20913565	1450	AT1G55920	AT1G55920.1	-297	SERAT2;1
AT1G79580	SMB_col	NAC	SMB	3	19927446	19927646	Promoter (<=1kb)	3	19924568	19927026	2459	AT3G53780	AT3G53780.1	-420	RBL4
AT1G79580	SMB_col	NAC	SMB	3	21459381	21459581	Promoter (<=1kb)	3	21460335	21461211	877	AT3G57950	AT3G57950.1	-754	AT3G57950
AT1G79580	SMB_col	NAC	SMB	3	18929563	18929763	Promoter (<=1kb)	3	18929526	18932181	2656	AT3G50930	AT3G50930.1	37	BCS1
AT1G79580	SMB_col	NAC	SMB	1	979548	979748	Promoter (1-2kb)	1	975871	977911	2041	AT1G03850	AT1G03850.3	-1637	GRXS13
AT1G79580	SMB_col	NAC	SMB	1	17886634	17886834	Promoter (1-2kb)	1	17884645	17885614	970	AT1G48405	AT1G48405.1	-1020	AT1G48405
AT1G79580	SMB_col	NAC	SMB	3	16805175	16805375	Promoter (<=1kb)	3	16801998	16804967	2970	AT3G45760	AT3G45760.2	-208	NTP5
AT1G79580	SMB_col	NAC	SMB	2	15664642	15664842	Promoter (<=1kb)	2	15662567	15664599	2033	AT2G37300	AT2G37300.2	-43	ABCI16
AT1G79580	SMB_col	NAC	SMB	5	3430610	3430810	Promoter (<=1kb)	5	3428842	3430492	1651	AT5G10860	AT5G10860.1	-118	CBSX3
AT1G79580	SMB_col	NAC	SMB	1	7429017	7429217	Promoter (<=1kb)	1	7429895	7432477	2583	AT1G21230	AT1G21230.1	-678	WAK5
AT1G79580	SMB_col	NAC	SMB	5	20120037	20120237	Promoter (<=1kb)	5	20120207	20120724	518	AT5G07425	AT5G07425.1	0	NA
AT1G79580	SMB_col	NAC	SMB	1	9991047	9991247	Promoter (1-2kb)	1	9989550	9989790	241	AT1G06157	AT1G06157.1	-1257	NA
AT1G79580	SMB_col	NAC	SMB	3	549556	549756	Promoter (<=1kb)	3	549764	550682	919	AT3G02590	AT3G02590.2	-8	AT3G02590
AT1G79580	SMB_col	NAC	SMB	4	9091476	9091676	Promoter (<=1kb)	4	9092226	9094357	2132	AT4G16050	AT4G16050.1	-550	AT4G16050
AT1G79580	SMB_col	NAC	SMB	1	10918100	10918300	Promoter (<=1kb)	1	10918267	10920677	2411	AT1G30760	AT1G30760.2	0	ATBBE-LIKE 13
AT1G79580	SMB_col	NAC	SMB	1	27509607	27509807	Promoter (<=1kb)	1	27508444	27509272	829	AT1G73165	AT1G73165.1	-335	CLE1
AT1G79580	SMB_col	NAC	SMB	4	16706921	16707121	Promoter (<=1kb)	4	16706089	16706300	212	AT4G09075	AT4G09075.1	-621	NA
AT1G79580	SMB_col	NAC	SMB	2	7273792	7273992	Promoter (1-2kb)	2	7275657	7277285	1629	AT2G16760	AT2G16760.1	-1665	AT2G16760
AT1G79580	SMB_col	NAC	SMB	3	20420338	20420538	Promoter (1-2kb)	3	20416183	20418910	2728	AT3G55090	AT3G55090.1	-1428	ABCG16
AT1G79580	SMB_col	NAC	SMB	1	24614001	24614201	Promoter (<=1kb)	1	24614817	24616960	2144	AT1G66130	AT1G66130.1	-616	AT1G66130
AT1G79580	SMB_col	NAC	SMB	4	15992129	15992329	Promoter (<=1kb)	4	15985174	15991633	6460	AT4G33150	AT4G33150.2	-496	SDH
AT1G79580	SMB_col	NAC	SMB	2	12049586	12049786	Promoter (<=1kb)	2	12049444	12049677	234	AT2G08260	AT2G08260.1	0	NA
AT1G79580	SMB_col	NAC	SMB	1	10964037	10964237	Promoter (<=1kb)	1	10963573	10963646	74	AT1G30830	AT1G30830.1	-391	AT1G30830
AT1G79580	SMB_col	NAC	SMB	4	9754849	9755049	Promoter (<=1kb)	4	9752824	9754161	1338	AT4G17490	AT4G17490.1	-688	ERF6
AT1G79580	SMB_col	NAC	SMB	5	21787498	21787698	Promoter (<=1kb)	5	21785999	21787444	1446	AT5G53635	AT5G53635.1	-54	AT5G53635
AT1G79580	SMB_col	NAC	SMB	3	22742814	22743014	Promoter (<=1kb)	3	22741511	22742772	1262	AT3G61460	AT3G61460.1	-42	BRH1
AT1G79580	SMB_col	NAC	SMB	1	12658481	12658681	Promoter (<=1kb)	1	12657027	12658756	1730	AT1G34575	AT1G34575.1	75	ATBBE14
AT1G79580	SMB_col	NAC	SMB	1	23498727	23498927	Promoter (<=1kb)	1	23494643	23497940	3298	AT1G63350	AT1G63350.3	-787	AT1G63350
AT1G79580	SMB_col	NAC	SMB	3	20980428	20980628	Promoter (<=1kb)	3	20981316	20984581	3266	AT3G56640	AT3G56640.1	-688	SEC15A
AT1G79580	SMB_col	NAC	SMB	3	21564312	21564512	Promoter (<=1kb)	3	21562442	21564067	1626	AT3G58210	AT3G58210.1	-245	AT3G58210
AT1G79580	SMB_col	NAC	SMB	5	6042990	6043190	Promoter (<=1kb)	5	6040919	6043014	2096	AT5G18270	AT5G18270.1	0	ANAC087
AT1G79580	SMB_col	NAC	SMB	1	9392816	9393016	Promoter (<=1kb)	1	9393653	9394716	1064	AT1G27050	AT1G27050.1	-637	AT1G27050
AT1G79580	SMB_col	NAC	SMB	3	21430383	21430583	Promoter (<=1kb)	3	21428496	21430398	1903	AT3G57870	AT3G57870.1	0	SCE1
AT1G79580	SMB_col	NAC	SMB	3	23129473	23129673	Promoter (<=1kb)	3	23129280	23129525	246	AT3G09785	AT3G09785.1	0	NA
AT1G79580	SMB_col	NAC	SMB	3	2420887	2421087	Promoter (<=1kb)	3	2418049	2420331	2283	AT3G07570	AT3G07570.1	-556	AT3G07570
AT1G79580	SMB_col	NAC	SMB	5	25271444	25271644	Promoter (<=1kb)	5	25272033	25273537	1505	AT5G62970	AT5G62970.1	-389	AT5G62970
AT1G79580	SMB_col	NAC	SMB	5	18859245	18859445	Promoter (<=1kb)	5	18860234	18867015	6782	AT5G46510	AT5G46510.2	-789	VICTL
AT1G79580	SMB_col	NAC	SMB	2	17680263	17680463	Promoter (<=1kb)	2	17677876	17679293	1418	AT2G42460	AT2G42460.1	-970	AT2G42460
AT1G79580	SMB_col	NAC	SMB	5	19755710	19755910	Promoter (<=1kb)	5	19755065	19755656	592	AT5G48710	AT5G48710.3	-54	SUMO6
AT1G79580	SMB_col	NAC	SMB	1	8017024	8017224	Promoter (<=1kb)	1	8017281	8021715	4435	AT1G22660	AT1G22660.3	-57	AT1G22660
AT1G79580	SMB_col	NAC	SMB	3	21154056	21154256	Promoter (<=1kb)	3	21150242	21153636	3395	AT3G57140	AT3G57140.1	-420	SDP1-LIKE
AT1G79580	SMB_col	NAC	SMB	5	26016539	26016739	Promoter (<=1kb)	5	26017185	26018325	1141	AT5G65130	AT5G65130.2	-446	WIND4
AT1G79580	SMB_col	NAC	SMB	5	3206199	3206399	Promoter (<=1kb)	5	3206140	3207136	997	AT5G10210	AT5G10210.1	59	AT5G10210
AT1G79580	SMB_col	NAC	SMB	4	15479258	15479458	Promoter (<=1kb)	4	15479379	15485354	5976	AT4G32010	AT4G32010.1	0	HSL1
AT1G79580	SMB_col	NAC	SMB	1	21630196	21630396	Promoter (<=1kb)	1	21627758	21630118	2361	AT1G58300	AT1G58300.1	-78	HO4
AT1G79580	SMB_col	NAC	SMB	5	10287253	10287453	Promoter (1-2kb)	5	10284606	10285752	1147	AT5G04705	AT5G04705.1	-1501	NA
AT1G79580	SMB_col	NAC	SMB	3	17617663	17617863	Promoter (<=1kb)	3	17617972	17621748	3777	AT3G47770	AT3G47770.3	-109	ABCA6
AT1G79580	SMB_col	NAC	SMB	5	1773414	1773614	Promoter (<=1kb)	5	1774335	1776492	2158	AT5G05900	AT5G05900.1	-721	AT5G05900
AT1G79580	SMB_col	NAC	SMB	3	8786722	8786922	Promoter (<=1kb)	3	8786689	8787391	703	AT3G24250	AT3G24250.1	33	AT3G24250
AT1G79580	SMB_col	NAC	SMB	4	12243264	12243464	Promoter (<=1kb)	4	12240803	12242736	1934	AT4G23450	AT4G23450.1	-528	AIRP1
AT1G79580	SMB_col	NAC	SMB	1	23447334	23447534	Promoter (1-2kb)	1	23448812	23450530	1719	AT1G63220	AT1G63220.1	-1278	AT1G63220
AT1G79580	SMB_col	NAC	SMB	1	1422204	1422404	Promoter (<=1kb)	1	1419071	1421863	2793	AT1G04990	AT1G04990.3	-341	AT1G04990
AT1G79580	SMB_col	NAC	SMB	3	22600849	22601049	Promoter (1-2kb)	3	22602816	22604582	1767	AT3G61060	AT3G61060.1	-1767	PP2-A13
AT1G79580	SMB_col	NAC	SMB	5	26822063	26822263	Promoter (<=1kb)	5	26820121	26821964	1844	AT5G67220	AT5G67220.1	-99	AT5G67220
AT1G79580	SMB_col	NAC	SMB	3	4579692	4579892	Promoter (1-2kb)	3	4576193	4578082	1890	AT3G13890	AT3G13890.2	-1610	MYB26
AT1G79580	SMB_col	NAC	SMB	2	18114436	18114636	Promoter (<=1kb)	2	18115064	18118878	3815	AT2G43700	AT2G43700.2	-428	LECRK-V.4
AT1G79580	SMB_col	NAC	SMB	5	22122726	22122926	Promoter (1-2kb)	5	22124390	22126618	2229	AT5G54500	AT5G54500.1	-1464	FQR1
AT1G79580	SMB_col	NAC	SMB	3	19033245	19033445	Promoter (<=1kb)	3	19033393	19033464	72	AT3G51265	AT3G51265.1	19	AT3G51265
AT1G79580	SMB_col	NAC	SMB	3	8025114	8025314	Promoter (<=1kb)	3	8021229	8024594	3366	AT3G22690	AT3G22690.2	-520	YS1
AT1G79580	SMB_col	NAC	SMB	3	8033451	8033651	Promoter (<=1kb)	3	8031341	8032459	1119	AT3G22730	AT3G22730.1	-992	AT3G22730
AT1G79580	SMB_col	NAC	SMB	4	8837573	8837773	Promoter (1-2kb)	4	8839256	8841575	2320	AT4G15450	AT4G15450.1	-1483	AT4G15450
AT1G79580	SMB_col	NAC	SMB	4	5813508	5813708	Promoter (<=1kb)	4	5813998	5815119	1122	AT4G09120	AT4G09120.1	-290	ATL36
AT1G79580	SMB_col	NAC	SMB	1	8356678	8356878	Promoter (<=1kb)	1	8354806	8356507	1702	AT1G23570	AT1G23570.3	-171	AT1G23570
AT1G79580	SMB_col	NAC	SMB	2	8163578	8163778	Promoter (<=1kb)	2	8163942	8166006	2065	AT2G18860	AT2G18860.1	-164	AT2G18860
AT1G79580	SMB_col	NAC	SMB	1	24200730	24200930	Promoter (<=1kb)	1	24196345	24201022	4678	AT1G65130	AT1G65130.1	92	AT1G65130
AT1G79580	SMB_col	NAC	SMB	5	25656416	25656616	Promoter (<=1kb)	5	25654074	25656067	1994	AT5G64110	AT5G64110.1	-349	AT5G64110
AT1G79580	SMB_col	NAC	SMB	1	22973596	22973796	Promoter (<=1kb)	1	22973840	22975754	1915	AT1G62170	AT1G62170.2	-44	AT1G62170
AT1G79580	SMB_col	NAC	SMB	1	11639732	11639932	Promoter (<=1kb)	1	11639741	11640393	653	AT1G32250	AT1G32250.1	0	AT1G32250
AT1G79580	SMB_col	NAC	SMB	1	12201456	12201656	Promoter (<=1kb)	1	12201963	12203408	1446	AT1G33670	AT1G33670.1	-307	AT1G33670
AT1G79580	SMB_col	NAC	SMB	3	1386314	1386514	Promoter (1-2kb)	3	1383953	1384679	727	AT3G04990	AT3G04990.1	-1635	AT3G04990
AT1G79580	SMB_col	NAC	SMB	5	17878628	17878828	Promoter (<=1kb)	5	17877680	17877752	73	AT5G44375	AT5G44375.1	-876	AT5G44375
AT1G79580	SMB_col	NAC	SMB	4	8736024	8736224	Promoter (<=1kb)	4	8736721	8740211	3491	AT4G15310	AT4G15310.1	-497	CYP702A3
AT1G79580	SMB_col	NAC	SMB	4	15998628	15998828	Promoter (<=1kb)	4	15995701	15998796	3096	AT4G33170	AT4G33170.1	0	AT4G33170
AT1G79580	SMB_col	NAC	SMB	5	8867437	8867637	Promoter (<=1kb)	5	8865651	8867637	1987	AT5G25470	AT5G25470.1	0	AT5G25470
AT1G79580	SMB_col	NAC	SMB	5	18786515	18786715	Promoter (<=1kb)	5	18787079	18787990	912	AT5G46315	AT5G46315.1	-364	U6-29
AT1G79580	SMB_col	NAC	SMB	1	25950933	25951133	Promoter (1-2kb)	1	25947236	25949340	2105	AT1G69030	AT1G69030.1	-1593	AT1G69030
AT1G79580	SMB_col	NAC	SMB	1	13471676	13471876	Promoter (<=1kb)	1	13471047	13471267	221	AT1G06953	AT1G06953.1	-409	NA
AT1G79580	SMB_col	NAC	SMB	3	20988228	20988428	Promoter (<=1kb)	3	20986109	20988320	2212	AT3G56660	AT3G56660.1	0	BZIP49
AT1G79580	SMB_col	NAC	SMB	5	15778055	15778255	Promoter (<=1kb)	5	15775302	15777599	2298	AT5G39430	AT5G39430.1	-456	AT5G39430
AT1G79580	SMB_col	NAC	SMB	5	20075013	20075213	Promoter (<=1kb)	5	20075328	20076185	858	AT5G49490	AT5G49490.1	-115	AGL83
AT1G79580	SMB_col	NAC	SMB	2	17844164	17844364	Promoter (<=1kb)	2	17840168	17844380	4213	AT2G42880	AT2G42880.1	16	MPK20
AT1G79580	SMB_col	NAC	SMB	3	17945785	17945985	Promoter (<=1kb)	3	17943983	17945138	1156	AT3G48450	AT3G48450.2	-647	AT3G48450
AT1G79580	SMB_col	NAC	SMB	4	13552282	13552482	Promoter (1-2kb)	4	13548546	13550722	2177	AT4G26980	AT4G26980.1	-1560	AT4G26980
AT1G79580	SMB_col	NAC	SMB	5	897485	897685	Promoter (<=1kb)	5	897020	897356	337	AT5G03552	at5g03552	-129	MIR822A
AT1G79580	SMB_col	NAC	SMB	3	1104448	1104648	Promoter (<=1kb)	3	1103616	1104614	999	AT3G04200	AT3G04200.1	0	AT3G04200
AT1G79580	SMB_col	NAC	SMB	3	21741441	21741641	Promoter (1-2kb)	3	21739353	21739916	564	AT3G09155	AT3G09155.1	-1525	NA
AT1G79580	SMB_col	NAC	SMB	3	9641386	9641586	Promoter (<=1kb)	3	9638954	9640918	1965	AT3G26300	AT3G26300.1	-468	CYP71B34
AT1G79580	SMB_col	NAC	SMB	4	10460442	10460642	Promoter (1-2kb)	4	10454529	10459328	4800	AT4G19110	AT4G19110.1	-1114	AT4G19110
AT1G79580	SMB_col	NAC	SMB	1	1749132	1749332	Promoter (<=1kb)	1	1749478	1754036	4559	AT1G05820	AT1G05820.1	-146	SPPL5
AT1G79580	SMB_col	NAC	SMB	1	6971060	6971260	Promoter (<=1kb)	1	6969025	6971036	2012	AT1G20100	AT1G20100.1	-24	AT1G20100
AT1G79580	SMB_col	NAC	SMB	4	17716566	17716766	Promoter (<=1kb)	4	17717092	17717302	211	AT4G09635	AT4G09635.1	-326	NA
AT1G79580	SMB_col	NAC	SMB	4	17712056	17712256	Promoter (1-2kb)	4	17710182	17711031	850	AT4G37700	AT4G37700.1	-1025	AT4G37700
AT1G79580	SMB_col	NAC	SMB	1	23752272	23752472	Promoter (<=1kb)	1	23751655	23752121	467	AT1G64020	AT1G64020.1	-151	AT1G64020
AT1G79580	SMB_col	NAC	SMB	4	14081851	14082051	Promoter (<=1kb)	4	14082660	14084553	1894	AT4G28500	AT4G28500.1	-609	NAC073
AT1G79580	SMB_col	NAC	SMB	2	18204725	18204925	Promoter (<=1kb)	2	18203312	18204912	1601	AT2G43960	AT2G43960.1	0	AT2G43960
AT1G79580	SMB_col	NAC	SMB	5	4757449	4757649	Promoter (<=1kb)	5	4757856	4762615	4760	AT5G14740	AT5G14740.3	-207	CA2
AT1G79580	SMB_col	NAC	SMB	5	25462417	25462617	Promoter (<=1kb)	5	25460591	25462568	1978	AT5G63600	AT5G63600.1	0	FLS5
AT1G79580	SMB_col	NAC	SMB	4	1193394	1193594	Promoter (1-2kb)	4	1195269	1195677	409	AT4G04275	AT4G04275.1	-1675	NA
AT1G79580	SMB_col	NAC	SMB	1	27125272	27125472	Promoter (1-2kb)	1	27127170	27128978	1809	AT1G72100	AT1G72100.1	-1698	AT1G72100
AT1G79580	SMB_col	NAC	SMB	4	8383033	8383233	Promoter (<=1kb)	4	8383727	8385249	1523	AT4G14615	AT4G14615.1	-494	AT4G14615
AT1G79580	SMB_col	NAC	SMB	3	7959139	7959339	Promoter (<=1kb)	3	7959753	7962371	2619	AT3G22440	AT3G22440.1	-414	AT3G22440
AT1G79580	SMB_col	NAC	SMB	4	1442003	1442203	Promoter (<=1kb)	4	1442005	1442076	72	AT4G03285	AT4G03285.1	0	AT4G03285
AT1G79580	SMB_col	NAC	SMB	4	5813640	5813840	Promoter (<=1kb)	4	5813998	5815119	1122	AT4G09120	AT4G09120.1	-158	ATL36
AT1G79580	SMB_col	NAC	SMB	1	20676107	20676307	Promoter (1-2kb)	1	20673455	20674503	1049	AT1G55365	AT1G55365.1	-1604	AT1G55365
AT1G79580	SMB_col	NAC	SMB	2	14036008	14036208	Promoter (<=1kb)	2	14035215	14035961	747	AT2G33090	AT2G33090.1	-47	AT2G33090
AT1G79580	SMB_col	NAC	SMB	5	26097930	26098130	Promoter (<=1kb)	5	26097483	26097567	85	AT5G65305	AT5G65305.1	-363	AT5G65305
AT1G79580	SMB_col	NAC	SMB	4	12340181	12340381	Promoter (<=1kb)	4	12338829	12339967	1139	AT4G23690	AT4G23690.1	-214	DIR6
AT1G79580	SMB_col	NAC	SMB	2	778399	778599	Promoter (<=1kb)	2	775814	777829	2016	AT2G02765	AT2G02765.4	-570	NA
AT1G79580	SMB_col	NAC	SMB	2	9578349	9578549	Promoter (<=1kb)	2	9572768	9577616	4849	AT2G22530	AT2G22530.1	-733	AT2G22530
AT1G79580	SMB_col	NAC	SMB	3	17373444	17373644	Promoter (<=1kb)	3	17372731	17373547	817	AT3G47180	AT3G47180.1	0	CTL16
AT1G79580	SMB_col	NAC	SMB	3	9278716	9278916	Promoter (<=1kb)	3	9278878	9279587	710	AT3G25550	AT3G25550.1	0	AT3G25550
AT1G79580	SMB_col	NAC	SMB	5	2694569	2694769	Promoter (<=1kb)	5	2690879	2693585	2707	AT5G08370	AT5G08370.1	-984	AGAL2
AT1G79580	SMB_col	NAC	SMB	3	5605834	5606034	Promoter (<=1kb)	3	5603848	5605765	1918	AT3G16490	AT3G16490.1	-69	IQD26
AT1G79580	SMB_col	NAC	SMB	5	21071043	21071243	Promoter (<=1kb)	5	21071944	21074662	2719	AT5G51840	AT5G51840.1	-701	AT5G51840
AT1G79580	SMB_col	NAC	SMB	4	12044584	12044784	Promoter (<=1kb)	4	12033439	12043728	10290	AT4G22970	AT4G22970.2	-856	ESP
AT1G79580	SMB_col	NAC	SMB	4	242764	242964	Promoter (<=1kb)	4	240634	242497	1864	AT4G00560	AT4G00560.2	-267	AT4G00560
AT1G79580	SMB_col	NAC	SMB	5	6828744	6828944	Promoter (<=1kb)	5	6828904	6831515	2612	AT5G20240	AT5G20240.1	0	PI
AT1G79580	SMB_col	NAC	SMB	2	12955084	12955284	Promoter (<=1kb)	2	12954174	12955288	1115	AT2G30395	AT2G30395.1	4	OFP17
AT1G79580	SMB_col	NAC	SMB	2	19398054	19398254	Promoter (<=1kb)	2	19398184	19399097	914	AT2G47245	AT2G47245.1	0	NA
AT1G79580	SMB_col	NAC	SMB	1	4757961	4758161	Promoter (<=1kb)	1	4758084	4759754	1671	AT1G13920	AT1G13920.2	0	AT1G13920
AT1G79580	SMB_col	NAC	SMB	2	450422	450622	Promoter (<=1kb)	2	450379	451910	1532	AT2G01960	AT2G01960.1	43	TET14
AT1G79580	SMB_col	NAC	SMB	4	518321	518521	Promoter (<=1kb)	4	516021	517516	1496	AT4G01230	AT4G01230.2	-805	RTNLB7
AT1G79580	SMB_col	NAC	SMB	1	17934253	17934453	Promoter (<=1kb)	1	17934746	17936946	2201	AT1G48510	AT1G48510.3	-293	SURF1B
AT1G79580	SMB_col	NAC	SMB	1	2553233	2553433	Promoter (1-2kb)	1	2548496	2551544	3049	AT1G08135	AT1G08135.1	-1689	CHX6B
AT1G79580	SMB_col	NAC	SMB	2	12603455	12603655	Promoter (<=1kb)	2	12603767	12605299	1533	AT2G29360	AT2G29360.1	-112	AT2G29360
AT1G79580	SMB_col	NAC	SMB	3	21100609	21100809	Promoter (<=1kb)	3	21098315	21100519	2205	AT3G57020	AT3G57020.1	-90	AT3G57020
AT1G79580	SMB_col	NAC	SMB	2	8601910	8602110	Promoter (<=1kb)	2	8595605	8600931	5327	AT2G19910	AT2G19910.1	-979	AT2G19910
AT1G79580	SMB_col	NAC	SMB	5	14912064	14912264	Promoter (<=1kb)	5	14912659	14914449	1791	AT5G37540	AT5G37540.1	-395	AT5G37540
AT1G79580	SMB_col	NAC	SMB	2	11362172	11362372	Promoter (<=1kb)	2	11362197	11362426	230	AT2G08165	AT2G08165.1	0	NA
AT1G79580	SMB_col	NAC	SMB	4	18171642	18171842	Promoter (<=1kb)	4	18169175	18170949	1775	AT4G38990	AT4G38990.1	-693	GH9B16
AT1G79580	SMB_col	NAC	SMB	3	21075828	21076028	Promoter (<=1kb)	3	21076505	21078443	1939	AT3G56940	AT3G56940.1	-477	CRD1
AT1G79580	SMB_col	NAC	SMB	4	17741637	17741837	Promoter (1-2kb)	4	17743738	17746697	2960	AT4G37760	AT4G37760.1	-1901	SQE3
AT1G79580	SMB_col	NAC	SMB	5	4520614	4520814	Promoter (<=1kb)	5	4520185	4520428	244	AT5G02135	AT5G02135.1	-186	NA
AT1G79580	SMB_col	NAC	SMB	1	4156421	4156621	Promoter (1-2kb)	1	4157654	4159046	1393	AT1G12244	AT1G12244.1	-1033	AT1G12244
AT1G79580	SMB_col	NAC	SMB	4	6231796	6231996	Promoter (<=1kb)	4	6231786	6233481	1696	AT4G09940	AT4G09940.1	10	IAN12
AT1G79580	SMB_col	NAC	SMB	4	14724654	14724854	Promoter (<=1kb)	4	14720143	14724587	4445	AT4G30110	AT4G30110.2	-67	HMA2
AT1G79580	SMB_col	NAC	SMB	2	6364421	6364621	Promoter (<=1kb)	2	6364378	6365818	1441	AT2G14830	AT2G14830.1	43	ISTL10
AT1G79580	SMB_col	NAC	SMB	1	6703331	6703531	Promoter (<=1kb)	1	6700756	6703368	2613	AT1G19390	AT1G19390.1	0	AT1G19390
AT1G79580	SMB_col	NAC	SMB	1	8030634	8030834	Promoter (<=1kb)	1	8028158	8030136	1979	AT1G22700	AT1G22700.2	-498	PYG7
AT1G79580	SMB_col	NAC	SMB	3	5546836	5547036	Promoter (<=1kb)	3	5547492	5549862	2371	AT3G16350	AT3G16350.1	-456	AT3G16350
AT1G79580	SMB_col	NAC	SMB	5	24193364	24193564	Promoter (<=1kb)	5	24190264	24192894	2631	AT5G60070	AT5G60070.1	-470	AT5G60070
AT1G79580	SMB_col	NAC	SMB	1	5237329	5237529	Promoter (<=1kb)	1	5231345	5236886	5542	AT1G15210	AT1G15210.1	-443	ABCG35
AT1G79580	SMB_col	NAC	SMB	4	11484649	11484849	Promoter (<=1kb)	4	11484981	11487535	2555	AT4G21600	AT4G21600.1	-132	ENDO5
AT1G79580	SMB_col	NAC	SMB	5	1242476	1242676	Promoter (<=1kb)	5	1242500	1243358	859	AT5G04400	AT5G04400.1	0	NAC077
AT1G79580	SMB_col	NAC	SMB	1	29899622	29899822	Promoter (<=1kb)	1	29897727	29899604	1878	AT1G79480	AT1G79480.2	-18	AT1G79480
AT1G79580	SMB_col	NAC	SMB	5	24939881	24940081	Promoter (<=1kb)	5	24940203	24942003	1801	AT5G62100	AT5G62100.2	-122	BAG2
AT1G79580	SMB_col	NAC	SMB	1	9793965	9794165	Promoter (<=1kb)	1	9794544	9794763	220	AT1G06113	AT1G06113.1	-379	NA
AT1G79580	SMB_col	NAC	SMB	3	6815733	6815933	Promoter (<=1kb)	3	6814966	6815403	438	AT3G19615	AT3G19615.1	-330	AT3G19615
AT1G79580	SMB_col	NAC	SMB	5	15362666	15362866	Promoter (<=1kb)	5	15362774	15364815	2042	AT5G38386	AT5G38386.2	0	AT5G38386
AT1G79580	SMB_col	NAC	SMB	4	14023035	14023235	Promoter (<=1kb)	4	14022280	14023305	1026	AT4G28330	AT4G28330.1	70	AT4G28330
AT1G79580	SMB_col	NAC	SMB	1	21520170	21520370	Promoter (<=1kb)	1	21520401	21522457	2057	AT1G58120	AT1G58120.1	-31	AT1G58120
